sus_4,Dis_3,govTrust_8,pol_2,govTrust_5,law_6,law_7,Hcare_2,out_1,out_2
0.6885086076063021,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.467736222709047,0.380846954145056,0.3980147206307791,-0.5820902392902026
0.1337280869379607,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,2.991433738915515,0.1421631547614909,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-1.5306134750670626,0.2698895002467709,-0.2957546520960839,0.5705942128618847,2.386143634553011,0.8029214797092651,-1.7494407979115816,0.380846954145056,0.3980147206307791,0.453687980623246
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,1.463679804657039,0.7844757970834224,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.975832954398722,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.4824825004140796,0.380846954145056,0.3980147206307791,-2.135757569160376
-2.085393995735404,0.2698895002467709,0.606421303457517,-1.177301983499838,-0.6403068872595082,1.2984902234200952,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,1.1755634258280034,0.4725423172353778,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,1.346481682549824,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,1.7940589671309255,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,1.508597259011118,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,1.1755634258280034,0.4725423172353778,0.94284558427061,0.380846954145056,0.3980147206307791,0.453687980623246
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.799222074788455,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.0350167828970041,0.1421631547614909,-0.1657429260397042,0.380846954145056,-2.565664122219945,0.453687980623246
-0.4210524337303803,1.346481682549824,0.606421303457517,0.5705942128618847,2.386143634553011,0.4725423172353778,-1.7494407979115816,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.4725423172353778,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.8029214797092651,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-1.3445430763710002,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.467736222709047,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,0.2698895002467709,1.508597259011118,0.5705942128618847,0.5702733214654997,0.3073527359984345,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,-1.177301983499838,-0.6403068872595082,1.2984902234200952,0.467736222709047,0.380846954145056,0.3980147206307791,-0.5820902392902026
-1.5306134750670626,0.2698895002467709,-0.2957546520960839,-1.177301983499838,-0.0350167828970041,-0.5185951701862829,-0.4824825004140796,0.380846954145056,0.3980147206307791,-2.135757569160376
-0.4210524337303803,1.346481682549824,0.606421303457517,0.5705942128618847,1.1755634258280034,-1.509732657607944,-1.7494407979115816,-2.644261237422895,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,0.2698895002467709,0.606421303457517,0.5705942128618847,-0.6403068872595082,0.4725423172353778,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,1.1755634258280034,-0.5185951701862829,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,1.346481682549824,1.508597259011118,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,0.94284558427061,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,1.1755634258280034,-1.509732657607944,-1.7494407979115816,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,1.346481682549824,1.508597259011118,0.5705942128618847,-0.6403068872595082,-1.509732657607944,0.467736222709047,-2.039239599109304,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.5185951701862829,0.1509966483346712,0.380846954145056,0.3980147206307791,0.453687980623246
1.2432891282746434,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,0.4725423172353778,0.6261060098962345,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.0350167828970041,-1.4106189088657777,-1.5910710107243935,0.380846954145056,-2.565664122219945,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.8029214797092651,1.4179549458321732,0.380846954145056,0.3980147206307791,-2.135757569160376
0.1337280869379607,-0.8067026820562823,1.508597259011118,-2.9251981798615607,2.386143634553011,0.8029214797092651,1.4179549458321732,0.380846954145056,0.3980147206307791,-0.5820902392902026
-1.5306134750670626,0.2698895002467709,1.508597259011118,0.5705942128618847,-0.0350167828970041,0.8029214797092651,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-1.0141639138971137,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.94284558427061,0.380846954145056,-2.565664122219945,-1.0999793492469272
0.1337280869379607,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.0350167828970041,-0.1882160077123959,0.467736222709047,0.380846954145056,0.3980147206307791,-0.5820902392902026
0.1337280869379607,0.2698895002467709,0.606421303457517,0.5705942128618847,1.1755634258280034,0.4725423172353778,-0.1657429260397042,0.380846954145056,-2.565664122219945,0.453687980623246
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-1.509732657607944,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.0642011293334783
1.2432891282746434,0.2698895002467709,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,1.2984902234200952,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,2.4107732145647187,0.5705942128618847,-0.0350167828970041,0.6377318984723215,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,1.508597259011118,0.5705942128618847,-0.6403068872595082,1.2984902234200952,1.101215371457798,0.380846954145056,0.3980147206307791,-0.5820902392902026
-1.5306134750670626,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-1.509732657607944,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.6403068872595082,-1.509732657607944,1.4179549458321732,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.0350167828970041,-1.509732657607944,-1.7494407979115816,-2.644261237422895,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,1.7940589671309255,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.975832954398722,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.5185951701862829,0.1509966483346712,0.380846954145056,0.3980147206307791,0.453687980623246
-0.4210524337303803,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.1657429260397042,0.380846954145056,-2.565664122219945,0.9715770905799704
1.2432891282746434,-0.8067026820562823,1.508597259011118,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.467736222709047,0.380846954145056,-2.565664122219945,0.9715770905799704
1.2432891282746434,-0.8067026820562823,1.508597259011118,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,2.991433738915515,1.7940589671309255,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,0.2698895002467709,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-1.0141639138971137,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
0.1337280869379607,0.2698895002467709,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.6261060098962345,0.380846954145056,-2.565664122219945,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,0.4725423172353778,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
0.1337280869379607,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,1.2984902234200952,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,1.346481682549824,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,0.4725423172353778,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,0.2698895002467709,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.1421631547614909,0.467736222709047,0.380846954145056,-2.565664122219945,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,2.386143634553011,-1.0141639138971137,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,1.346481682549824,1.508597259011118,0.5705942128618847,-0.0350167828970041,0.4725423172353778,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.975832954398722,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-1.2743314363500182,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-1.509732657607944,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,0.467736222709047,0.380846954145056,-2.565664122219945,0.453687980623246
0.6885086076063021,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-0.5185951701862829,-0.4824825004140796,0.380846954145056,0.3980147206307791,0.9715770905799704
-2.085393995735404,-0.8067026820562823,-1.1979306076496847,-2.9251981798615607,-0.6403068872595082,0.4725423172353778,-0.1657429260397042,0.380846954145056,0.3980147206307791,-2.135757569160376
-0.4210524337303803,0.2698895002467709,0.606421303457517,-1.177301983499838,-0.6403068872595082,-1.0141639138971137,-0.799222074788455,0.380846954145056,0.3980147206307791,-2.135757569160376
-0.4210524337303803,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,1.7940589671309255,0.94284558427061,0.380846954145056,0.3980147206307791,-2.135757569160376
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.0350167828970041,-1.509732657607944,-1.7494407979115816,-2.644261237422895,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,0.2698895002467709,-0.2957546520960839,-1.177301983499838,0.5702733214654997,1.6288693858939824,0.94284558427061,0.380846954145056,0.3980147206307791,-1.6178684592036512
0.6885086076063021,0.2698895002467709,-0.2957546520960839,-2.9251981798615607,1.1755634258280034,-1.0141639138971137,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-2.085393995735404,-0.8067026820562823,-0.2957546520960839,-2.9251981798615607,-0.0350167828970041,0.4725423172353778,-1.7494407979115816,0.380846954145056,0.3980147206307791,-2.135757569160376
1.2432891282746434,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.6403068872595082,1.2984902234200952,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
0.1337280869379607,0.2698895002467709,-0.2957546520960839,0.5705942128618847,1.1755634258280034,0.4725423172353778,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
-1.5306134750670626,-0.8067026820562823,2.4107732145647187,0.5705942128618847,2.386143634553011,1.2984902234200952,1.4179549458321732,0.380846954145056,-2.565664122219945,-1.6178684592036512
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.1509966483346712,0.380846954145056,0.3980147206307791,0.453687980623246
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-1.0141639138971137,1.4179549458321732,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,0.2698895002467709,-0.2957546520960839,0.5705942128618847,2.991433738915515,0.1421631547614909,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-1.5306134750670626,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.5185951701862829,-0.4824825004140796,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,1.346481682549824,0.606421303457517,0.5705942128618847,-0.0350167828970041,1.7940589671309255,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,2.4230738648528773,1.508597259011118,0.5705942128618847,-0.0350167828970041,0.4725423172353778,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
-2.085393995735404,-0.8067026820562823,2.4107732145647187,0.5705942128618847,-0.6403068872595082,-0.5185951701862829,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,0.2698895002467709,-1.1979306076496847,-2.9251981798615607,1.1755634258280034,1.7940589671309255,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,0.606421303457517,-2.9251981798615607,-0.6403068872595082,0.1421631547614909,-1.7494407979115816,0.380846954145056,0.3980147206307791,-0.0642011293334783
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.6403068872595082,-1.509732657607944,-1.7494407979115816,-2.644261237422895,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,0.2698895002467709,-1.1979306076496847,0.5705942128618847,0.5702733214654997,-1.509732657607944,1.4179549458321732,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.975832954398722,-0.8067026820562823,0.606421303457517,-1.177301983499838,1.1755634258280034,-0.5185951701862829,-1.7494407979115816,0.380846954145056,0.3980147206307791,-0.5820902392902026
-1.5306134750670626,-0.8067026820562823,0.606421303457517,-2.9251981798615607,0.5702733214654997,-1.509732657607944,0.1509966483346712,0.380846954145056,-2.565664122219945,-0.0642011293334783
1.2432891282746434,0.2698895002467709,2.4107732145647187,0.5705942128618847,-0.0350167828970041,1.2984902234200952,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,0.2698895002467709,1.508597259011118,0.5705942128618847,1.1755634258280034,-1.377580992618389,-1.717766840474144,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.5820902392902026
0.1337280869379607,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.0350167828970041,1.2984902234200952,0.94284558427061,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,-1.177301983499838,1.1755634258280034,-1.509732657607944,-1.7494407979115816,0.380846954145056,0.3980147206307791,-0.5820902392902026
-1.5306134750670626,1.346481682549824,-0.2957546520960839,0.5705942128618847,1.1755634258280034,0.8029214797092651,0.467736222709047,0.380846954145056,-2.565664122219945,-1.6178684592036512
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,1.1755634258280034,-1.509732657607944,-0.799222074788455,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.0350167828970041,-1.509732657607944,-1.7494407979115816,-2.644261237422895,-2.565664122219945,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.94284558427061,0.380846954145056,-2.565664122219945,0.9715770905799704
0.1337280869379607,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.9681110609462084,0.3093664355218591,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.4725423172353778,-1.7494407979115816,0.380846954145056,0.3980147206307791,-0.0642011293334783
-2.085393995735404,1.346481682549824,1.508597259011118,-1.177301983499838,1.1755634258280034,0.4725423172353778,-0.4824825004140796,0.380846954145056,0.3980147206307791,-1.6178684592036512
1.2432891282746434,-0.8067026820562823,1.508597259011118,0.5705942128618847,-0.6403068872595082,1.7940589671309255,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,-1.177301983499838,-0.6403068872595082,0.8029214797092651,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.0350167828970041,0.4725423172353778,0.467736222709047,0.380846954145056,-2.565664122219945,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.975832954398722,1.346481682549824,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.5185951701862829,0.467736222709047,-2.039239599109304,-2.565664122219945,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.1752010710088796,1.101215371457798,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.6403068872595082,-1.509732657607944,-1.7494407979115816,-3.249282875736484,0.3980147206307791,-0.5820902392902026
0.6885086076063021,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.9745195417080476,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.7844757970834224,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,-0.2957546520960839,-2.9251981798615607,1.1755634258280034,1.2984902234200952,-1.7494407979115816,0.380846954145056,0.3980147206307791,-0.5820902392902026
0.6885086076063021,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,0.4725423172353778,-0.4824825004140796,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,0.606421303457517,0.5705942128618847,1.1755634258280034,0.4725423172353778,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,0.2698895002467709,1.508597259011118,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,1.508597259011118,0.5705942128618847,-0.6403068872595082,0.1421631547614909,1.4179549458321732,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,1.1755634258280034,-1.0141639138971137,0.467736222709047,0.380846954145056,0.3980147206307791,-1.0999793492469272
0.6885086076063021,-0.8067026820562823,1.508597259011118,-1.177301983499838,-0.0350167828970041,0.1421631547614909,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.6403068872595082,1.7940589671309255,1.4179549458321732,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
0.1337280869379607,0.2698895002467709,0.606421303457517,0.5705942128618847,-0.0350167828970041,0.8029214797092651,0.467736222709047,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,0.2698895002467709,0.606421303457517,0.5705942128618847,-0.6403068872595082,1.2984902234200952,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.453687980623246
-0.4210524337303803,-0.8067026820562823,-1.1979306076496847,-1.177301983499838,-0.6403068872595082,-1.2784672438762228,-1.559397053286956,0.380846954145056,0.3980147206307791,0.453687980623246
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-1.509732657607944,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.8029214797092651,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.975832954398722,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-1.509732657607944,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.1882160077123959,0.94284558427061,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,0.2698895002467709,-1.1979306076496847,-1.177301983499838,-0.6403068872595082,-0.1882160077123959,-0.1657429260397042,0.380846954145056,0.3980147206307791,-1.6178684592036512
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.6403068872595082,-1.509732657607944,-1.7494407979115816,-2.644261237422895,-2.565664122219945,-0.5820902392902026
-0.4210524337303803,-0.8067026820562823,0.606421303457517,0.5705942128618847,-0.0350167828970041,-0.1882160077123959,-0.1657429260397042,0.380846954145056,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,1.346481682549824,1.508597259011118,0.5705942128618847,-0.6403068872595082,0.4725423172353778,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.1657429260397042,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.0350167828970041,-1.509732657607944,-1.7494407979115816,-2.644261237422895,0.3980147206307791,-0.5820902392902026
-1.5306134750670626,-0.8067026820562823,0.606421303457517,-1.177301983499838,-0.0350167828970041,-0.1882160077123959,1.4179549458321732,0.380846954145056,0.3980147206307791,-1.6178684592036512
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-1.0141639138971137,-1.7494407979115816,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.975832954398722,0.2698895002467709,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,0.1421631547614909,0.1509966483346712,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,0.467736222709047,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.9681110609462084,0.6261060098962345,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.8029214797092651,0.94284558427061,0.380846954145056,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-1.1979306076496847,0.5705942128618847,-0.6403068872595082,-1.509732657607944,0.1509966483346712,0.380846954145056,0.3980147206307791,0.9715770905799704
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.6403068872595082,-1.509732657607944,-1.7494407979115816,-3.249282875736484,0.3980147206307791,-0.5820902392902026
-0.4210524337303803,1.346481682549824,0.606421303457517,-1.177301983499838,-0.6403068872595082,-1.509732657607944,-1.7494407979115816,-2.644261237422895,0.3980147206307791,-0.5820902392902026
1.2432891282746434,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.0350167828970041,-1.509732657607944,-1.7494407979115816,0.380846954145056,-2.565664122219945,-0.5820902392902026
0.6885086076063021,1.346481682549824,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,-0.0230264264754526,-0.0073731388525163,0.380846954145056,0.3980147206307791,0.9715770905799704
0.6885086076063021,-0.8067026820562823,-0.2957546520960839,0.5705942128618847,-0.6403068872595082,0.1421631547614909,-0.1657429260397042,0.380846954145056,-2.565664122219945,-0.5820902392902026
0.6885086076063021,1.346481682549824,0.606421303457517,-1.177301983499838,1.1755634258280034,0.3073527359984345,0.1509966483346712,0.380846954145056,0.3980147206307791,-1.6178684592036512
